   10.0000  166.0000   74.7852    0.0996 1016.4583    0.0216    4.0130  155.0000  230.0000  194.5898
   11.0000  157.0000   65.6172    0.0945  922.4584    0.0237    3.9493  160.0000  231.0000  199.9414
    4.0000  144.0000   28.6445    0.0533  383.5667    0.0395    3.4849  163.0000  234.0000  220.2539
    4.0000   94.0000   17.5625    0.0357  212.0000    0.0617    3.1088  186.0000  234.0000  226.6680
    4.0000   61.0000   10.4570    0.0166   46.9792    0.1185    2.4576  198.0000  234.0000  230.6445
    5.0000   97.0000   21.7852    0.0391  227.6583    0.0538    3.2015  191.0000  235.0000  225.2500
    7.0000  153.0000   48.3359    0.0769  732.0042    0.0291    3.7615  161.0000  237.0000  211.3320
    7.0000  157.0000   82.5742    0.0933  894.1209    0.0224    3.9413  158.0000  236.0000  190.6445
    6.0000  125.0000   30.8516    0.0521  345.2250    0.0393    3.4754  172.0000  237.0000  222.2344
    6.0000   64.0000   15.7305    0.0249   89.2917    0.0808    2.8185  213.0000  237.0000  231.6563
    7.0000   52.0000   20.4023    0.0317  116.7208    0.0561    3.0741  210.0000  236.0000  227.7109
    7.0000   84.0000   18.8906    0.0326  173.2833    0.0695    3.0419  195.0000  236.0000  227.1680
    9.0000  106.0000   34.4063    0.0570  356.3791    0.0333    3.5622  182.0000  235.0000  219.6797
   10.0000  150.0000   56.3711    0.0721  547.4083    0.0282    3.7506  161.0000  236.0000  207.9805
   15.0000  140.0000   60.5469    0.0692  496.1917    0.0295    3.6945  163.0000  231.0000  205.1367
    4.0000  168.0000   47.4375    0.0855  948.3625    0.0310    3.8140  152.0000  237.0000  206.0938
    4.0000  157.0000   61.0078    0.0869  885.1249    0.0246    3.9049  155.0000  238.0000  200.3516
    5.0000  224.0000   97.0195    0.0839  798.9460    0.0249    3.8629  153.0000  239.0000  188.3047
    4.0000  161.0000   43.8945    0.0710  679.4000    0.0315    3.7563  153.0000  239.0000  214.5625
    4.0000  182.0000   64.0859    0.0945  919.7751    0.0215    3.9708  151.0000  238.0000  200.8906
    4.0000  182.0000   56.2305    0.0478  249.1750    0.0395    3.4054   65.0000  238.0000  197.2070
    5.0000  152.0000   43.4297    0.0569  576.2334    0.0491    3.4366  127.0000  238.0000  210.2188
   13.0000  168.0000   77.4258    0.0474  253.6792    0.0395    3.4025   55.0000  217.0000  146.2500
    6.0000  164.0000   78.3750    0.0610  405.3250    0.0310    3.6235  131.0000  236.0000  180.3594
    4.0000  162.0000   45.5078    0.0765  767.7626    0.0310    3.7926  151.0000  238.0000  208.9531
    4.0000  190.0000   37.6953    0.0549  575.3000    0.1141    3.1594  153.0000  240.0000  219.4688
    4.0000  189.0000   46.2500    0.0591  718.1918    0.1233    3.1235  151.0000  239.0000  215.3125
   19.0000  179.0000   91.7930    0.0972 1048.2750    0.0227    3.9663  153.0000  228.0000  184.6328
    5.0000  169.0000   60.9102    0.0964 1006.0501    0.0220    3.9976  155.0000  237.0000  202.3008
    7.0000  179.0000   63.7422    0.1006 1071.4249    0.0211    4.0339  154.0000  236.0000  200.0625
    7.0000  177.0000   74.5078    0.0951 1087.2251    0.0241    3.9288  152.0000  233.0000  194.1328
   12.0000  183.0000   99.9375    0.0839  737.5167    0.0235    3.8807  152.0000  228.0000  178.8555
    7.0000  189.0000   80.5117    0.0771  648.3583    0.0268    3.7921  153.0000  235.0000  189.6445
   13.0000  189.0000  104.6250    0.0963  929.8791    0.0231    3.9346  151.0000  227.0000  177.1563
    9.0000  179.0000   95.3164    0.0925  831.4083    0.0240    3.8765  153.0000  232.0000  183.6719
    5.0000  147.0000   45.4648    0.0721  597.7458    0.0284    3.7547  157.0000  237.0000  211.5039
    5.0000   94.0000   20.5938    0.0441  248.3500    0.0483    3.2979  186.0000  236.0000  225.1250
    6.0000  125.0000   40.3828    0.0722  564.6875    0.0283    3.7342  172.0000  235.0000  214.4922
   11.0000  136.0000   60.6641    0.0900  851.3667    0.0238    3.9051  170.0000  235.0000  206.6172
    7.0000  174.0000   45.5234    0.0802  732.4500    0.0264    3.8021  159.0000  236.0000  215.5273
    5.0000  116.0000   17.6602    0.0332  263.2917    0.1148    2.8120  176.0000  238.0000  230.2891
    5.0000   70.0000   12.2969    0.0186   69.5250    0.1573    2.4648  200.0000  239.0000  233.5234
    5.0000  118.0000   35.6602    0.0539  355.0542    0.0385    3.5045  174.0000  237.0000  219.3516
   10.0000  118.0000   42.5859    0.0582  403.9167    0.0355    3.5510  174.0000  233.0000  214.8086
   12.0000  157.0000   61.1992    0.0746  547.9626    0.0298    3.6918  161.0000  233.0000  203.5313
    9.0000  159.0000   45.0156    0.0653  466.8917    0.0305    3.6761  160.0000  235.0000  214.3672
   14.0000  163.0000   64.5586    0.0785  637.1417    0.0283    3.7834  158.0000  233.0000  203.5117
    7.0000  166.0000   72.0156    0.1129 1359.3418    0.0212    4.0516  159.0000  237.0000  196.4023
   12.0000  158.0000   78.2930    0.0853  780.3292    0.0257    3.8475  157.0000  233.0000  189.5586
   35.0000  198.0000  101.1094    0.0712  524.2876    0.0272    3.7230  155.0000  215.0000  180.1602
   39.0000  195.0000  131.2539    0.0690  469.7583    0.0276    3.6791  153.0000  214.0000  165.8008
    4.0000  179.0000   62.2539    0.0854  905.2333    0.0265    3.8757  153.0000  238.0000  204.3789
    4.0000  213.0000  119.9648    0.0745  618.7792    0.0281    3.7773   45.0000  239.0000  163.9141
   35.0000  221.0000  136.0742    0.0841  725.5333    0.0261    3.8019   65.0000  220.0000  157.1016
   58.0000  217.0000  142.4961    0.0569  351.4125    0.0334    3.5480    6.0000  162.0000   80.3164
   37.0000  165.0000  118.7500    0.0403  172.4625    0.0475    3.2474   78.0000  186.0000  130.7383
    5.0000  150.0000   62.0859    0.0404  183.8167    0.0485    3.2203  139.0000  238.0000  193.7813
    4.0000   93.0000   19.9805    0.0235   93.7375    0.1048    2.7220  184.0000  239.0000  228.0781
    4.0000  182.0000   43.3984    0.0539  397.3417    0.0434    3.4657  153.0000  238.0000  214.7773
   14.0000  189.0000   95.8477    0.1037 1176.8668    0.0197    4.0637  154.0000  233.0000  183.1172
   11.0000  180.0000   79.3711    0.0825  668.7709    0.0242    3.8326  152.0000  230.0000  189.2305
    5.0000  169.0000   45.2383    0.0750  799.4958    0.0332    3.7414  155.0000  236.0000  211.6172
    5.0000  170.0000   33.3945    0.0630  663.4084    0.0471    3.5199  161.0000  236.0000  218.9219
    5.0000  205.0000   99.9414    0.1065 1388.9626    0.0221    4.0489  152.0000  236.0000  186.0313
   19.0000  187.0000   95.0781    0.0953  968.8416    0.0230    3.9469  154.0000  230.0000  183.8008
   14.0000  173.0000   78.4219    0.0946  896.3542    0.0219    3.9692  154.0000  234.0000  193.5469
   10.0000  184.0000   84.5586    0.0981 1073.5375    0.0215    4.0272  151.0000  237.0000  193.4531
   10.0000  204.0000   98.4141    0.0950  983.5042    0.0216    3.9957  152.0000  237.0000  186.1641
   11.0000  197.0000   97.0078    0.0932  955.4875    0.0233    3.9227  153.0000  231.0000  184.0898
    9.0000  171.0000   87.6211    0.0924  840.9417    0.0238    3.8794  153.0000  231.0000  187.6367
   15.0000  159.0000   75.3828    0.1005 1087.3751    0.0213    4.0304  157.0000  232.0000  198.5430
   12.0000  174.0000   70.9336    0.0953  957.6626    0.0219    3.9634  159.0000  234.0000  203.3008
    5.0000  173.0000   48.1641    0.0721  630.2791    0.0291    3.7812  162.0000  236.0000  212.6133
    5.0000  136.0000   20.0273    0.0360  257.6458    0.0930    2.9908  170.0000  239.0000  229.3750
    5.0000   56.0000    9.1563    0.0101   32.6667    0.2477    1.8889  212.0000  237.0000  234.7891
    7.0000  121.0000   34.1797    0.0414  296.4417    0.1252    2.9580  169.0000  236.0000  219.8555
   26.0000  194.0000  115.9531    0.0806  697.8165    0.0261    3.8202  153.0000  222.0000  173.4766
    8.0000  152.0000   41.9141    0.0559  383.0833    0.0389    3.5219  158.0000  238.0000  214.8828
    8.0000  131.0000   39.1484    0.0658  519.0876    0.0315    3.6908  170.0000  239.0000  218.0234
    4.0000  199.0000   61.0703    0.0750  674.8499    0.0306    3.7775  155.0000  240.0000  204.8398
    5.0000  199.0000   96.9922    0.0760  714.3752    0.0296    3.7450  155.0000  240.0000  186.7305
   96.0000  218.0000  167.1484    0.0645  431.3209    0.0308    3.6145  153.0000  177.0000  157.3711
   41.0000  197.0000  143.6289    0.0586  383.4459    0.0343    3.5625  153.0000  217.0000  161.1641
    4.0000  166.0000   53.5469    0.0812  872.3251    0.0284    3.8521  156.0000  239.0000  208.1836
    4.0000  168.0000   61.0234    0.0914  993.1415    0.0258    3.9558  155.0000  239.0000  203.9375
    5.0000  195.0000   67.9102    0.1280 1989.3917    0.0209    4.1868  132.0000  238.0000  202.3711
    6.0000  229.0000   97.6250    0.0719  613.7458    0.0301    3.7243    1.0000  237.0000  134.0742
   55.0000  190.0000  113.5586    0.0589  387.3833    0.0358    3.5328   47.0000  148.0000  102.4922
   24.0000  182.0000  108.0859    0.0566  379.5084    0.0353    3.5302   93.0000  222.0000  154.7070
   19.0000  176.0000   93.3633    0.0703  511.6166    0.0276    3.7177  155.0000  227.0000  185.0664
   11.0000  199.0000  111.0195    0.0938  972.0583    0.0239    3.9395  152.0000  234.0000  178.4883
   12.0000  166.0000   81.5664    0.0862  802.5792    0.0237    3.8782  153.0000  229.0000  188.4922
    9.0000  167.0000   61.8086    0.0704  536.7501    0.0289    3.7088  155.0000  231.0000  200.7109
   17.0000  157.0000   68.3047    0.0560  342.5375    0.0335    3.5440  157.0000  227.0000  196.1602
    5.0000  174.0000   81.8438    0.0610  410.7584    0.0314    3.6298  153.0000  236.0000  188.5625
    6.0000  167.0000   50.1680    0.0772  754.1251    0.0279    3.8231  157.0000  237.0000  210.4180
    7.0000  177.0000   81.7383    0.1090 1259.3628    0.0214    4.0212  157.0000  236.0000  194.1172
   10.0000  157.0000   71.6641    0.0954  959.3207    0.0227    3.9584  155.0000  237.0000  199.5195
    6.0000  135.0000   56.3633    0.0805  749.2582    0.0265    3.8550  165.0000  241.0000  208.1563
    7.0000  155.0000   44.6367    0.0653  549.5833    0.0362    3.6145  161.0000  240.0000  215.7852
    7.0000  179.0000   81.9336    0.0796  701.3708    0.0250    3.8536  153.0000  238.0000  194.7969
    7.0000  176.0000   81.7500    0.0976 1012.6793    0.0217    3.9990  153.0000  238.0000  193.0781
    9.0000  182.0000   75.8359    0.1063 1156.5585    0.0199    4.0436  155.0000  237.0000  199.1133
   11.0000  183.0000   80.6367    0.1057 1190.2375    0.0212    4.0224  155.0000  234.0000  197.3398
   14.0000  192.0000   97.6016    0.0854  758.9916    0.0238    3.8802  155.0000  233.0000  186.6211
   10.0000  177.0000   81.7539    0.0744  577.2333    0.0269    3.7812  154.0000  236.0000  193.4258
    8.0000  151.0000   59.1992    0.0832  721.5791    0.0235    3.8948  158.0000  234.0000  205.9375
    7.0000  152.0000   29.6172    0.0472  336.2209    0.0535    3.3347  166.0000  236.0000  222.5391
    9.0000  157.0000   38.3633    0.0559  497.2750    0.0497    3.4708  154.0000  234.0000  216.7461
    7.0000   91.0000   25.6641    0.0403  266.9459    0.0650    3.1878  192.0000  237.0000  225.2227
    7.0000   85.0000   13.6797    0.0180   85.6792    0.1923    2.2792  198.0000  239.0000  232.9180
    4.0000  162.0000   39.8750    0.0592  519.0958    0.0416    3.5424  155.0000  239.0000  218.3320
    5.0000  179.0000   44.8711    0.0549  455.2959    0.0444    3.4642  155.0000  240.0000  213.4922
   10.0000  200.0000   98.3945    0.1145 1335.8457    0.0177    4.1446  154.0000  236.0000  184.3867
    6.0000  169.0000   61.4141    0.0703  636.0584    0.0303    3.7068  155.0000  239.0000  204.5977
    9.0000  149.0000   52.8516    0.0690  545.2167    0.0307    3.6996  160.0000  236.0000  207.9727
    7.0000  176.0000   69.7461    0.0907  964.5916    0.0238    3.9390  155.0000  233.0000  197.6406
    4.0000  181.0000   51.9570    0.1034 1252.1793    0.0219    4.0446  155.0000  239.0000  211.4727
    5.0000  169.0000   39.3125    0.0720  868.6791    0.0431    3.6115   77.0000  237.0000  203.2266
   15.0000  156.0000   58.0195    0.0771  705.1000    0.0256    3.8710   49.0000  215.0000  154.1484
    8.0000  155.0000   46.4492    0.0799  861.0250    0.0295    3.7720  107.0000  227.0000  189.1602
   13.0000  212.0000  119.1836    0.1103 1218.4210    0.0199    4.0848  134.0000  228.0000  169.3594
    5.0000  199.0000   90.0664    0.1050 1170.2292    0.0201    4.0665  151.0000  235.0000  187.7969
    5.0000  208.0000  118.9336    0.0953 1033.9834    0.0233    3.9536  148.0000  235.0000  174.0664
   10.0000  194.0000   85.7891    0.1070 1210.7958    0.0202    4.0416  150.0000  231.0000  189.0039
    9.0000  203.0000  110.4414    0.0920  845.2166    0.0219    3.9473  154.0000  235.0000  179.0625
    9.0000  206.0000   87.8633    0.0928  975.2958    0.0222    3.9753  153.0000  233.0000  190.0977
   12.0000  194.0000   92.2617    0.0963  926.2626    0.0235    3.9297  154.0000  232.0000  186.7617
   16.0000  191.0000   93.1797    0.0832  666.0958    0.0252    3.8207  155.0000  230.0000  184.8125
   15.0000  190.0000   82.2031    0.0769  628.6542    0.0249    3.8413  157.0000  231.0000  192.8516
   16.0000  147.0000   82.3711    0.0734  541.6792    0.0277    3.7327  161.0000  231.0000  191.6836
   18.0000  151.0000   95.1094    0.0599  376.5375    0.0340    3.5603  158.0000  230.0000  182.4023
    8.0000  166.0000   82.6172    0.0700  584.5459    0.0308    3.6982  157.0000  238.0000  192.1016
    9.0000  168.0000   59.6367    0.0847  731.1208    0.0267    3.8296  157.0000  237.0000  207.6719
    8.0000  157.0000   53.9492    0.0932  974.6835    0.0232    3.9754  158.0000  237.0000  210.4531
    9.0000  169.0000   62.7578    0.0983 1106.2377    0.0228    3.9603  159.0000  237.0000  205.7930
    9.0000  168.0000   61.2461    0.0965 1016.0208    0.0231    3.9787  160.0000  237.0000  206.9570
    8.0000  176.0000   66.5781    0.0909  856.1791    0.0226    3.9287  154.0000  238.0000  204.1563
   10.0000  169.0000   73.5078    0.0900  813.9791    0.0235    3.9079  155.0000  236.0000  197.6133
   11.0000  164.0000   76.7344    0.0906  850.8666    0.0228    3.9261  156.0000  232.0000  195.4453
   12.0000  172.0000   66.0625    0.0980 1007.3666    0.0220    3.9745  157.0000  236.0000  202.6523
   10.0000  161.0000   54.9258    0.0749  605.9542    0.0275    3.7693  157.0000  234.0000  207.8125
   10.0000  136.0000   52.9727    0.0876  803.9916    0.0232    3.9174  161.0000  234.0000  210.5117
    8.0000  192.0000   74.6133    0.0869  783.6541    0.0236    3.9067  157.0000  236.0000  198.8164
    5.0000  169.0000   52.5195    0.0788  676.7958    0.0257    3.8378  159.0000  239.0000  209.7813
    4.0000  195.0000   79.8555    0.1030 1316.2625    0.0217    4.0632  155.0000  239.0000  196.1289
    9.0000  178.0000   84.1758    0.0927  939.0333    0.0223    3.9821  150.0000  232.0000  190.4453
   19.0000  157.0000   72.3438    0.0539  328.5458    0.0359    3.5149  132.0000  224.0000  179.5234
   12.0000  164.0000   71.2070    0.0667  490.4792    0.0310    3.6417  153.0000  228.0000  190.5820
    4.0000  110.0000   25.8867    0.0375  217.5208    0.0594    3.1677  173.0000  237.0000  223.5117
    5.0000  159.0000   33.4922    0.0589  547.9667    0.0469    3.5205  161.0000  237.0000  218.1133
    5.0000  203.0000   73.3633    0.1002 1120.4918    0.0215    4.0562  121.0000  237.0000  196.4141
   17.0000  166.0000   79.8828    0.0999  998.5709    0.0215    3.9892  119.0000  228.0000  174.6563
    7.0000  170.0000   72.9219    0.1108 1265.1292    0.0201    4.0854  143.0000  237.0000  193.1367
    4.0000  160.0000   41.6055    0.0551  539.5708    0.0740    3.3030  139.0000  236.0000  201.6289
    4.0000   26.0000    6.0469    0.0042    6.1250    0.3643    1.3269  219.0000  239.0000  233.8672
    5.0000  151.0000   23.0742    0.0395  366.2625    0.0980    2.9490  156.0000  236.0000  222.9531
    7.0000  182.0000   46.8984    0.0909 1026.0416    0.0242    3.9653  164.0000  237.0000  212.6016
    7.0000  199.0000   60.8281    0.1095 1329.2000    0.0210    4.0700  157.0000  233.0000  205.2422
    6.0000  189.0000   55.3633    0.0949 1084.2374    0.0245    3.9608  157.0000  238.0000  211.6875
    5.0000  195.0000   56.0664    0.0716  610.6334    0.0348    3.6841  157.0000  240.0000  211.9922
    5.0000  179.0000   32.0039    0.0635  671.1791    0.0465    3.5064  158.0000  240.0000  225.4648
    7.0000  205.0000   96.7656    0.0883  890.4750    0.0241    3.9190  155.0000  239.0000  189.6523
   17.0000  184.0000  108.1953    0.0688  522.4084    0.0300    3.6742  157.0000  230.0000  178.6992
    7.0000  135.0000   46.2461    0.0674  506.3292    0.0310    3.6778  172.0000  242.0000  216.9023
    6.0000   99.0000   27.8125    0.0497  347.3833    0.0493    3.4062  195.0000  245.0000  229.6133
    7.0000  173.0000   57.7227    0.0826  740.6124    0.0241    3.8884  165.0000  246.0000  212.5938
    5.0000  135.0000   34.6055    0.0605  509.9125    0.0406    3.5574  168.0000  245.0000  224.7344
    6.0000  149.0000   32.5234    0.0634  508.3959    0.0325    3.6579  164.0000  240.0000  223.9961
    7.0000  129.0000   35.8242    0.0527  336.8209    0.0359    3.5174  174.0000  238.0000  221.6133
    7.0000  172.0000   58.2617    0.0742  663.0291    0.0298    3.7484  157.0000  238.0000  210.1133
    9.0000  155.0000   53.3086    0.0705  601.7209    0.0287    3.7518  156.0000  237.0000  210.8516
    7.0000  113.0000   24.1250    0.0381  204.9541    0.0573    3.1813  179.0000  239.0000  228.6289
    9.0000  163.0000   68.0664    0.0718  609.1292    0.0288    3.7692  155.0000  236.0000  202.3242
    9.0000  160.0000   53.2227    0.0671  520.7750    0.0336    3.6410  168.0000  236.0000  211.3633
    3.0000  192.0000   48.5273    0.0766  834.2250    0.0361    3.6983  158.0000  242.0000  216.1484
    3.0000  197.0000   39.0938    0.0654  738.8542    0.0494    3.5500  158.0000  242.0000  220.8906
    3.0000   99.0000    9.7109    0.0177  155.2125    0.2399    2.0188  186.0000  240.0000  232.8398
    5.0000  194.0000   60.3906    0.0647  714.4125    0.0563    3.4320  110.0000  238.0000  193.1016
   19.0000  198.0000  119.2266    0.0896  797.5833    0.0230    3.9163  106.0000  223.0000  154.4883
   14.0000  188.0000   94.4922    0.0796  683.9791    0.0261    3.8232  149.0000  228.0000  182.5742
   13.0000  204.0000   77.5039    0.0720  563.7542    0.0282    3.7413  154.0000  231.0000  193.2383
    7.0000  185.0000   77.6406    0.0818  730.0624    0.0239    3.8990  156.0000  236.0000  194.5938
    5.0000  197.0000   49.6719    0.0797  846.6208    0.0328    3.7648  157.0000  237.0000  212.7734
   11.0000  205.0000  101.9063    0.1196 1517.5291    0.0189    4.1189  119.0000  233.0000  174.2461
    9.0000  174.0000   94.5391    0.0977  930.6917    0.0226    3.9147  124.0000  236.0000  178.8594
    7.0000  166.0000   75.5547    0.0868  881.9709    0.0257    3.8929  154.0000  237.0000  197.1445
    6.0000  158.0000   54.6758    0.0455  261.1667    0.0462    3.3528  135.0000  237.0000  200.1289
    7.0000  118.0000   41.1797    0.0486  274.5833    0.0395    3.4183  135.0000  233.0000  199.1094
    8.0000  148.0000   60.2891    0.0838  743.9418    0.0264    3.8347  113.0000  234.0000  197.9453
    6.0000  147.0000   57.4727    0.0780  646.0667    0.0261    3.8201   94.0000  234.0000  179.5977
    5.0000  125.0000   31.7891    0.0647  506.9751    0.0310    3.7064  166.0000  239.0000  219.3828
    4.0000  115.0000   23.5625    0.0481  334.6917    0.0460    3.3952  178.0000  240.0000  228.1953
    4.0000   89.0000    9.9727    0.0184  100.0833    0.1507    2.3928  193.0000  240.0000  236.6875
    5.0000  181.0000   27.1992    0.0422  274.2542    0.0514    3.2698  166.0000  243.0000  229.8906
   24.0000  191.0000  106.2930    0.0944  926.1833    0.0221    3.9808  159.0000  232.0000  189.0820
   10.0000  172.0000   72.8320    0.0913  845.2084    0.0238    3.8982  169.0000  242.0000  206.7500
    8.0000  155.0000   64.8047    0.0831  734.7458    0.0237    3.8797  168.0000  246.0000  212.2422
    7.0000  149.0000   31.9336    0.0555  397.1833    0.0370    3.5461  174.0000  246.0000  231.5430
    5.0000   97.0000   18.0469    0.0297  145.2167    0.0749    2.9374  195.0000  246.0000  238.5859
    6.0000   97.0000   21.6563    0.0361  214.9833    0.0709    3.0889  189.0000  245.0000  232.6836
    7.0000  107.0000   24.6172    0.0404  277.1750    0.0661    3.1474  184.0000  239.0000  228.0273
    9.0000  147.0000   47.1484    0.0667  491.6958    0.0291    3.7068  170.0000  237.0000  215.8594
   10.0000  130.0000   48.9297    0.0631  452.2875    0.0324    3.6019  168.0000  237.0000  213.5742
