-0.56515,-0.61746,-1.1179,-0.71695,-0.46349,-0.095175,-0.13781,0.99836,0.89812,1.0067
-0.56515,0.37155,-0.78949,-0.71104,-0.0029131,-0.40826,0.43782,0.82494,0.90607,0.96076
-0.56515,0.35177,-0.63631,-0.70614,0.25111,-0.63933,0.83916,0.78366,0.89017,0.93353
-0.4769,0.80671,-0.040298,-0.69717,1.2334,-0.68634,1.1661,0.73411,0.89812,0.86659
-0.4769,0.62869,0.20309,-0.69859,0.98765,-0.69034,1.1141,0.74237,0.91402,0.83854
-0.4769,0.60891,0.12999,-0.69654,1.1825,-0.70184,1.1893,0.76714,0.91402,0.85574
-0.52103,-0.61746,-0.95577,-0.71431,-0.38499,-0.43777,0.27575,1.0149,0.92197,1.0125
-0.4769,0.11441,-0.73144,-0.71051,0.10171,-0.45327,0.48288,0.85798,0.91402,0.98054
-0.43278,0.62869,-0.42947,-0.70264,0.59674,-0.65733,0.98393,0.7754,0.91402,0.91943
-0.43278,0.70781,-0.18104,-0.70393,0.45945,-0.65683,0.97063,0.76714,0.89812,0.88873
-0.34454,0.094626,-0.30817,-0.70705,0.064045,-0.63132,0.80094,0.92404,0.89017,0.91648
-0.21217,-0.083396,-0.14449,-0.70522,0.14711,-0.64633,0.83486,0.89927,0.88222,0.89928
-0.21217,0.54957,0.17198,-0.70107,0.68565,-0.67984,1.0402,0.78366,0.88222,0.85372
-0.30041,1.4397,2.0215,-0.68459,2.9788,-0.72485,1.4211,0.65153,0.88222,0.58511
0.22906,1.7562,2.7753,-0.69617,1.2115,-0.70334,1.2148,0.65153,0.81861,0.50708
-0.4769,2.0924,2.0662,-0.69422,1.5699,-0.70334,1.2646,0.65979,0.90607,0.6113
-0.52103,2.0529,1.2365,-0.69915,0.96965,-0.68484,1.1078,0.66805,0.91402,0.69415
-0.60927,1.3408,-0.63165,-0.71274,-0.069559,-0.23421,0.14555,0.6763,0.92992,0.95303
-0.60927,1.6968,0.43364,-0.70563,0.75972,-0.31524,0.48757,0.66805,0.93787,0.84709
-0.43278,1.8155,2.4954,-0.69988,0.90832,-0.68234,1.089,0.040449,0.91402,0.41595
-0.38866,0.29243,-0.081118,-0.7112,-0.16813,-0.56531,0.55101,-0.10819,0.83452,0.5569
-0.38866,1.1232,0.79988,-0.70299,0.58589,-0.66133,0.9286,0.64327,0.88222,0.69942
-0.16805,1.3606,1.53,-0.69044,1.8952,-0.71885,1.3403,0.63501,0.88222,0.64043
-0.43278,1.5781,1.9167,-0.69576,1.24,-0.70334,1.2084,0.64327,0.90607,0.60468
-0.43278,1.5584,1.2673,-0.69393,1.4523,-0.71485,1.2755,0.64327,0.90607,0.67348
-0.43278,1.2221,0.92157,-0.69856,1.0623,-0.69234,1.1286,0.65153,0.90607,0.71951
-0.4769,1.5781,0.64696,-0.69705,1.2003,-0.69934,1.1861,0.64327,0.90607,0.77077
-0.34454,1.3606,1.9291,-0.6878,2.3984,-0.72685,1.4059,0.65153,0.87427,0.58778
-0.34454,1.5386,1.015,-0.69346,1.5763,-0.71285,1.2853,0.64327,0.86632,0.7085
-0.30041,1.1825,0.73534,-0.69645,1.2493,-0.70334,1.2185,0.6763,0.86632,0.7456
-0.30041,1.1232,0.95993,-0.69239,1.729,-0.71185,1.3037,0.68456,0.85837,0.72907
-0.25629,0.94518,0.65577,-0.694,1.5022,-0.70134,1.2414,0.72585,0.86632,0.77108
-0.56515,0.68803,-0.57087,-0.70695,0.20186,-0.62232,0.78746,0.75062,0.89017,0.93053
-0.56515,-0.30098,-0.93853,-0.71249,-0.21211,-0.51129,0.41983,0.94055,0.89017,0.98087
-0.56515,-0.95373,-1.1743,-0.71849,-0.61029,-0.22721,-0.21669,1.0396,0.89017,1.0121
-0.52103,-0.24164,-0.79844,-0.71142,-0.17433,-0.5508,0.51044,0.98184,0.89812,0.96974
-0.43278,0.86605,0.08243,-0.69953,1.0426,-0.67434,1.0578,0.73411,0.91402,0.86049
-0.43278,0.94518,1.2183,-0.69437,1.4338,-0.70785,1.2336,0.70933,0.90607,0.6981
-0.4769,0.31221,-0.49764,-0.70733,0.10935,-0.62332,0.77817,0.82494,0.91402,0.94607
-0.4769,-0.89439,-0.99931,-0.71588,-0.50819,-0.41576,0.13607,1.1635,0.91402,1.02
-0.43278,-1.1317,-0.84432,-0.71375,-0.44201,-0.5393,0.38591,1.1387,0.90607,0.98906
-0.43278,-0.49878,-0.89447,-0.71346,-0.30553,-0.47228,0.35444,1.0149,0.90607,0.9848
-0.34454,-0.063616,-0.37971,-0.70579,0.13626,-0.65333,0.86301,0.90752,0.89812,0.92602
-0.30041,0.80671,0.34901,-0.70104,0.59719,-0.67884,1.0472,0.73411,0.90607,0.83418
-0.079801,0.60891,0.48755,-0.70195,0.47361,-0.67234,0.99233,0.75062,0.86632,0.81186
-0.56515,1.1628,0.052624,-0.69683,1.5647,-0.66483,1.1091,0.65979,0.91402,0.81937
-0.56515,0.94518,0.50284,-0.69639,1.4121,-0.69684,1.198,0.68456,0.92197,0.7743
-0.52103,2.2705,1.6976,-0.69733,1.2041,-0.69534,1.1569,0.66805,0.92992,0.67974
-0.56515,1.0243,-0.064921,-0.70139,0.91568,-0.66233,1.0527,0.66805,0.92992,0.88585
-0.56515,1.4397,0.60496,-0.694,1.4957,-0.71235,1.2624,0.65153,0.92197,0.77853
-0.56515,1.4397,0.34435,-0.70868,-0.12241,-0.62232,0.70975,-0.058646,0.92197,0.74962
-0.52103,0.84627,-0.080342,-0.70582,0.66675,-0.57431,0.74024,0.45334,0.92197,0.85175
-0.16805,1.1628,1.0475,-0.70881,-0.11154,-0.62232,0.70691,-0.14122,0.75501,0.34963
-0.4769,1.0836,1.079,-0.70453,0.25436,-0.66483,0.92293,0.48637,0.90607,0.61737
-0.56515,1.0441,-0.011397,-0.69966,1.1289,-0.66483,1.0882,0.65153,0.92197,0.84182
-0.56515,1.5979,-0.27059,-0.70645,0.66449,-0.24922,0.46929,0.66805,0.93787,0.92436
-0.56515,1.5781,0.013226,-0.70513,1.0093,-0.2032,0.4342,0.65153,0.92992,0.89174
0.096689,1.3803,1.5242,-0.69315,1.8057,-0.70634,1.258,0.66805,0.84247,0.65091
-0.52103,1.1825,0.4996,-0.6934,1.7039,-0.70985,1.2886,0.68456,0.91402,0.7896
-0.43278,1.3803,0.59356,-0.69208,1.8616,-0.71435,1.3241,0.6763,0.90607,0.77203
-0.43278,1.3408,0.95073,-0.69381,1.8997,-0.69934,1.2214,0.65979,0.88222,0.72549
-0.21217,1.4595,1.7944,-0.69733,1.0559,-0.70234,1.1743,0.65979,0.84247,0.60557
-0.43278,1.5781,1.1499,-0.69947,0.84078,-0.68584,1.0877,0.66805,0.89812,0.69025
-0.16805,1.5781,1.9499,-0.69343,1.5201,-0.70434,1.227,0.65153,0.83452,0.59223
-0.34454,1.3803,1.6411,-0.69463,1.2825,-0.69984,1.1702,0.66805,0.87427,0.64337
-0.52103,0.74737,-0.012824,-0.70104,0.71865,-0.67784,1.0512,0.70108,0.91402,0.86184
-0.52103,-0.30098,-0.83796,-0.70985,-0.1244,-0.57831,0.60467,0.94055,0.90607,0.96876
-0.4769,0.31221,-0.18143,-0.70101,0.63889,-0.67834,1.0311,0.82494,0.89812,0.8853
-0.25629,0.52979,0.49144,-0.69541,1.3306,-0.70084,1.1982,0.80843,0.89812,0.82348
-0.43278,1.2814,-0.01088,-0.69849,1.0437,-0.68784,1.0975,0.71759,0.90607,0.89342
-0.52103,0.13419,-0.93529,-0.71327,-0.08835,-0.24572,0.12972,0.85798,0.92197,1.0093
-0.52103,-0.7757,-1.1132,-0.71786,-0.55589,-0.033157,-0.20966,1.0562,0.92992,1.0347
-0.52103,0.17375,-0.33811,-0.70676,0.13306,-0.62732,0.80661,0.84146,0.91402,0.92344
-0.30041,0.17375,-0.10834,-0.70541,0.25096,-0.64233,0.85207,0.84146,0.88222,0.88778
-0.21217,0.94518,0.50919,-0.70025,0.59853,-0.67083,0.98969,0.73411,0.88222,0.79926
-0.34454,0.98474,-0.027727,-0.70318,0.40292,-0.66733,0.97435,0.72585,0.89812,0.88432
-0.12392,1.0639,0.62065,-0.69903,0.81371,-0.67834,1.0792,0.70933,0.88222,0.79911
-0.43278,1.1232,0.86805,-0.68821,2.5563,-0.71385,1.3414,0.71759,0.91402,0.7433
-0.21217,0.96496,1.0763,-0.69689,1.1592,-0.69134,1.1419,0.70108,0.88222,0.68958
0.80265,1.7562,1.8333,-0.70132,0.54141,-0.68384,1.0202,0.68456,0.73911,0.61581
0.97914,1.6968,2.8334,-0.70202,0.40983,-0.68184,0.97728,0.66805,0.73116,0.50309
-0.56515,1.3803,0.54418,-0.69686,1.4606,-0.68734,1.1694,0.66805,0.92197,0.80591
-0.56515,2.0529,2.4588,-0.70029,0.76941,-0.67934,1.0733,-0.2238,0.92992,0.48828
0.80265,2.2111,2.9933,-0.69727,1.027,-0.68934,1.0973,-0.058646,0.77886,0.43481
1.8175,2.132,3.2064,-0.70582,0.12428,-0.65283,0.84913,-0.54586,0.31776,-0.16793
0.89089,1.1034,2.4185,-0.71104,-0.30751,-0.58231,0.55531,0.048706,0.50856,0.22787
-0.52103,0.80671,0.53861,-0.71101,-0.28011,-0.57731,0.52882,0.55244,0.92197,0.72273
-0.56515,-0.32076,-0.85831,-0.71632,-0.49747,-0.29573,0.041748,0.92404,0.92992,0.99194
-0.56515,1.4397,-0.08138,-0.70676,0.2351,-0.60282,0.76869,0.66805,0.92197,0.88754
-0.12392,1.5781,1.6587,-0.6911,2.116,-0.72135,1.3532,0.6763,0.88222,0.63902
-0.25629,1.4001,1.1121,-0.69777,0.89003,-0.69884,1.1273,0.65979,0.85837,0.68701
-0.52103,1.1825,-0.020338,-0.70013,1.2055,-0.65383,1.0382,0.68456,0.90607,0.86273
-0.52103,1.2023,-0.41328,-0.7039,0.87709,-0.58431,0.82167,0.73411,0.90607,0.92007
-0.52103,1.8946,1.7945,-0.69022,2.6278,-0.70935,1.3387,0.65979,0.90607,0.66189
0.096689,1.5386,1.6332,-0.69375,1.6141,-0.70484,1.239,0.6763,0.85837,0.64438
-0.12392,1.2617,1.0806,-0.69397,1.4392,-0.71035,1.2608,0.6763,0.89017,0.72089
-0.30041,1.4792,1.2842,-0.69286,1.8667,-0.71235,1.3175,0.65153,0.91402,0.72015
-0.30041,1.8748,1.7439,-0.69384,1.6494,-0.71185,1.2867,0.65979,0.91402,0.66294
-0.25629,1.7364,1.6972,-0.69441,1.5818,-0.70334,1.2154,0.66805,0.86632,0.64665
-0.34454,1.2221,1.3858,-0.69466,1.3055,-0.70084,1.1731,0.66805,0.86632,0.67449
-0.079801,0.98474,0.97976,-0.69211,1.9001,-0.71335,1.3207,0.70108,0.87427,0.7601
-0.21217,1.2814,0.83215,-0.69375,1.5871,-0.71035,1.2552,0.71759,0.89017,0.79745
-0.52103,1.2617,0.07673,-0.70104,0.79715,-0.67434,1.0771,0.74237,0.90607,0.87055
-0.52103,0.52979,-0.85676,-0.71239,-0.10197,-0.35475,0.30449,0.80843,0.92992,1.0021
-0.52103,-1.0526,-1.2174,-0.72054,-0.64482,0.41897,-0.77258,1.1553,0.91402,1.0446
-0.43278,0.23309,-0.38723,-0.7107,-0.0083621,-0.1937,0.27243,0.80017,0.90607,0.9274
0.40555,1.677,2.3257,-0.69837,0.96011,-0.68934,1.1152,0.66805,0.79476,0.56334
-0.38866,0.84627,-0.13062,-0.70614,0.2007,-0.62532,0.82362,0.70933,0.92197,0.88837
-0.38866,0.43089,-0.22238,-0.70302,0.52886,-0.66233,0.98872,0.80843,0.92992,0.91302
-0.56515,1.7759,0.50492,-0.70013,0.9047,-0.66683,1.0735,0.68456,0.93787,0.80953
-0.52103,1.7759,1.6967,-0.69981,1.0001,-0.67184,1.0417,0.68456,0.93787,0.66738
3.4941,2.1518,4.0242,-0.70343,0.31709,-0.66583,0.91413,0.66805,0.43701,0.43692
1.0674,1.7364,3.2439,-0.70529,0.20157,-0.64833,0.86331,0.66805,0.75501,0.4667
-0.56515,1.1232,0.25531,-0.69818,1.3812,-0.67784,1.1464,0.69282,0.92992,0.83578
-0.56515,1.1628,0.50336,-0.69497,1.6727,-0.69084,1.2477,0.68456,0.92992,0.80245
-0.52103,1.6968,0.73184,-0.68346,4.0766,-0.71535,1.4735,0.49463,0.92197,0.79015
-0.4769,2.3694,1.7177,-0.7011,0.75726,-0.66933,1.0215,-0.58715,0.91402,0.25405
1.6851,1.5979,2.2463,-0.70519,0.21107,-0.64083,0.83428,-0.20729,0.20646,0.006145
0.3173,1.4397,2.0647,-0.70592,0.19207,-0.64333,0.83173,0.17257,0.79476,0.41601
0.096689,1.321,1.5763,-0.70161,0.51083,-0.68184,1.015,0.68456,0.83452,0.65432
-0.25629,1.7759,2.1621,-0.69422,1.6218,-0.70034,1.2318,0.65979,0.89017,0.60268
-0.21217,1.1232,1.1849,-0.69661,1.2129,-0.70134,1.1719,0.66805,0.85042,0.68121
-0.34454,1.143,0.52941,-0.70158,0.57148,-0.67534,1.0063,0.68456,0.86632,0.77712
0.0084436,0.94518,0.74493,-0.7061,0.10286,-0.65233,0.84522,0.70108,0.83452,0.7414
-0.52103,1.2814,1.1941,-0.70453,0.26747,-0.66283,0.92909,0.66805,0.90607,0.68176
-0.4769,1.143,0.14321,-0.69944,1.096,-0.68034,1.118,0.70108,0.91402,0.85332
-0.43278,1.3408,1.1906,-0.68944,2.3151,-0.71285,1.3117,0.70108,0.90607,0.72536
-0.30041,0.94518,0.85638,-0.69371,1.5911,-0.70634,1.2503,0.68456,0.91402,0.76777
-0.4769,0.51001,0.34875,-0.6984,1.0842,-0.68734,1.1492,0.76714,0.94582,0.83556
-0.43278,0.90561,-0.040298,-0.70318,0.60244,-0.63883,0.91413,0.73411,0.93787,0.89545
-0.43278,1.3803,1.1971,-0.69868,0.96869,-0.69484,1.1478,0.66805,0.92197,0.7307
-0.43278,1.321,1.191,-0.69302,1.7198,-0.71135,1.29,0.66805,0.92197,0.71721
-0.34454,1.4397,0.99479,-0.69029,2.067,-0.72035,1.3336,0.68456,0.91402,0.76458
-0.25629,1.4595,1.1541,-0.69047,2.1483,-0.71385,1.3128,0.68456,0.89017,0.75066
-0.12392,1.6375,1.7169,-0.69686,1.1077,-0.70084,1.1738,0.68456,0.88222,0.66652
-0.30041,1.3408,1.1911,-0.70032,0.66916,-0.68534,1.0771,0.6763,0.90607,0.71994
-0.38866,0.82649,0.44284,-0.69755,1.0175,-0.70234,1.1881,0.70933,0.89017,0.81815
-0.43278,0.84627,-0.5386,-0.70887,0.087621,-0.5523,0.64064,0.7754,0.90607,0.94846
-0.34454,0.94518,-0.24843,-0.70614,0.47623,-0.57131,0.77367,0.6763,0.89017,0.90299
-0.43278,-0.36032,-0.66975,-0.71104,-0.079532,-0.49479,0.49705,0.9901,0.91402,0.96953
-0.43278,-0.479,-1.0673,-0.71805,-0.51691,0.14189,-0.39107,1.0396,0.92992,1.0299
-0.56515,1.0441,-0.19828,-0.7051,0.52888,-0.61182,0.84366,0.68456,0.92992,0.91544
-0.52103,1.3803,-0.032521,-0.70645,0.37494,-0.59781,0.76722,0.68456,0.93787,0.87745
-0.30041,1.7957,1.7432,-0.68771,2.4996,-0.73135,1.4323,0.6763,0.90607,0.64898
-0.4769,1.1825,0.51632,-0.70161,0.8111,-0.66833,1.0044,0.68456,0.92992,0.80763
-0.34454,0.78693,0.23225,-0.70202,0.59191,-0.66633,0.99732,0.72585,0.90607,0.83412
-0.43278,1.321,0.79275,-0.69519,1.6038,-0.70084,1.2313,0.68456,0.88222,0.75302
-0.56515,1.4199,0.20257,-0.6912,2.2977,-0.71035,1.3345,0.68456,0.92992,0.8616
-0.52103,1.1825,-0.21694,-0.70107,1.3724,-0.60432,0.9112,0.040449,0.91402,0.79687
-0.079801,0.92539,0.4037,-0.69947,0.97769,-0.69184,1.1649,-0.19077,0.73911,0.41162
-0.38866,0.90561,0.019835,-0.69859,1.3539,-0.67234,1.0681,0.28818,0.83452,0.68645
-0.16805,2.0331,2.4329,-0.68903,2.2163,-0.72035,1.3738,0.51115,0.84247,0.53103
-0.52103,1.7759,1.4669,-0.69069,2.1,-0.71935,1.3559,0.65153,0.89812,0.67575
-0.52103,1.954,2.4246,-0.69375,1.7713,-0.70334,1.2456,0.62676,0.89812,0.56797
-0.30041,1.677,1.325,-0.69007,2.1979,-0.71885,1.3316,0.64327,0.86632,0.68523
-0.34454,1.8551,2.1429,-0.69478,1.3158,-0.71035,1.2394,0.6763,0.89812,0.60719
-0.34454,1.9144,1.3938,-0.69453,1.6296,-0.70885,1.2668,0.66805,0.88222,0.69381
-0.21217,1.677,1.5397,-0.69343,1.5113,-0.70234,1.2222,0.6763,0.87427,0.66763
-0.035679,1.6177,1.5702,-0.69755,0.88358,-0.69384,1.1157,0.68456,0.85837,0.65233
-0.079801,1.5979,1.206,-0.69953,0.79323,-0.69534,1.1358,0.70108,0.86632,0.71543
-0.035679,0.74737,1.2116,-0.70063,0.58337,-0.68134,1.0297,0.73411,0.86632,0.70626
0.052566,0.82649,1.6342,-0.70488,0.1849,-0.64983,0.86116,0.70933,0.85837,0.63341
-0.38866,1.1232,1.2198,-0.7017,0.6868,-0.66583,0.99595,0.70108,0.92197,0.70954
-0.34454,1.1628,0.45735,-0.69708,1.0405,-0.68634,1.1244,0.70108,0.91402,0.83176
-0.38866,0.94518,0.26866,-0.69441,1.6282,-0.70384,1.2669,0.70933,0.91402,0.85359
-0.34454,1.1825,0.5609,-0.6928,1.9456,-0.70584,1.2521,0.71759,0.91402,0.81701
-0.34454,1.1628,0.51075,-0.69337,1.7279,-0.70434,1.2701,0.72585,0.91402,0.82615
-0.38866,1.321,0.68765,-0.69513,1.3422,-0.70684,1.2213,0.6763,0.92197,0.80417
-0.30041,1.1825,0.91755,-0.69541,1.2404,-0.70234,1.2009,0.68456,0.90607,0.75281
-0.25629,1.0836,1.0246,-0.69522,1.3294,-0.70584,1.2187,0.69282,0.87427,0.73579
-0.21217,1.2419,0.67054,-0.6929,1.707,-0.70985,1.266,0.70108,0.90607,0.79236
-0.30041,1.0243,0.30106,-0.70016,0.73846,-0.68234,1.0654,0.70108,0.89017,0.83287
-0.30041,0.52979,0.23626,-0.69617,1.2163,-0.70384,1.2102,0.73411,0.89017,0.85405
-0.38866,1.6375,0.95423,-0.69639,1.1672,-0.70184,1.1997,0.70108,0.90607,0.76225
-0.52103,1.1825,0.22123,-0.69893,0.90939,-0.69134,1.1324,0.71759,0.92992,0.84832
-0.56515,1.6968,1.1281,-0.69132,2.4524,-0.71135,1.3527,0.68456,0.92992,0.74115
-0.34454,1.3606,1.2715,-0.69456,1.5421,-0.70835,1.2735,0.64327,0.87427,0.69654
0.096689,0.94518,0.87893,-0.70676,0.069102,-0.64033,0.81678,0.49463,0.81066,0.61081
-0.21217,1.0836,0.84122,-0.70274,0.45983,-0.66483,0.94072,0.66805,0.84247,0.69761
-0.56515,0.015505,-0.66236,-0.71192,-0.19879,-0.52279,0.4774,0.8332,0.91402,0.9561
-0.52103,0.98474,-0.41004,-0.70519,0.59854,-0.58531,0.82225,0.73411,0.91402,0.91372
-0.52103,1.8551,0.91276,-0.6922,1.98,-0.71235,1.3459,0.40379,0.91402,0.74339
0.0084436,1.1232,1.1291,-0.6923,1.6858,-0.71235,1.2804,0.38728,0.84247,0.5726
-0.43278,1.2023,0.89811,-0.68887,2.329,-0.71935,1.3744,0.58547,0.91402,0.71767
-0.56515,1.0045,-0.14086,-0.70639,0.57828,-0.44977,0.60965,0.55244,0.90607,0.78433
-0.56515,-1.646,-1.3206,-0.72239,-0.70887,1.0021,-1.3219,1.2131,0.92992,1.0374
-0.52103,0.82649,-0.75567,-0.71129,0.16011,-0.32974,0.26363,0.69282,0.90607,0.95171
-0.43278,1.4397,0.034738,-0.69513,1.7521,-0.69884,1.257,0.75888,0.91402,0.87046
-0.43278,1.7759,0.49688,-0.68928,2.4836,-0.71485,1.3594,0.70108,0.88222,0.81269
-0.4769,1.5781,0.31558,-0.69387,1.8925,-0.69734,1.2526,0.70108,0.92197,0.86328
-0.52103,1.6968,0.3389,-0.7012,0.74975,-0.64583,0.98217,0.70108,0.93787,0.86568
-0.52103,1.3803,-0.45941,-0.70375,0.89584,-0.58731,0.80847,0.70933,0.93787,0.97143
-0.43278,1.8946,1.6892,-0.69595,1.425,-0.69934,1.2118,0.68456,0.92992,0.69032
0.0084436,1.4792,2.0684,-0.70208,0.53687,-0.66983,0.97249,0.70108,0.85837,0.60434
-0.43278,0.51001,0.013097,-0.70252,0.49808,-0.66483,0.97601,0.82494,0.95377,0.90422
-0.4769,-0.20208,-0.59847,-0.70808,0.11455,-0.57331,0.71053,1.0149,0.97762,1.004
-0.43278,1.2617,0.39385,-0.69774,1.0634,-0.69934,1.1819,0.76714,0.98557,0.8704
-0.52103,0.51001,-0.3731,-0.70469,0.50672,-0.61682,0.85832,0.79191,0.97762,0.9657
-0.4769,0.78693,-0.44218,-0.70378,0.50306,-0.65733,0.95656,0.75888,0.93787,0.9599
-0.43278,0.39133,-0.33267,-0.70714,0.089069,-0.64033,0.81922,0.84146,0.92197,0.9412
-0.43278,1.2419,0.41174,-0.70038,0.87618,-0.67083,1.045,0.70108,0.92197,0.85093
-0.34454,0.90561,0.24741,-0.70154,0.72825,-0.67634,1.0483,0.69282,0.91402,0.85672
-0.43278,0.074845,-0.72081,-0.71173,-0.22911,-0.5333,0.4907,0.88275,0.92992,0.99627
-0.34454,1.0639,0.73702,-0.70114,0.74612,-0.67584,1.0653,0.68456,0.90607,0.78979
-0.34454,1.0045,0.24456,-0.70261,0.53293,-0.65183,0.94004,0.79191,0.90607,0.86074
-0.60927,1.6375,0.08878,-0.69963,1.2893,-0.63933,0.99605,0.70933,0.95377,0.8983
-0.60927,1.7364,-0.22419,-0.70315,1.0591,-0.57281,0.85109,0.70933,0.95377,0.93552
-0.60927,-0.20208,-1.199,-0.71815,-0.34913,0.37996,-0.6456,0.94055,0.93787,1.0293
-0.52103,1.677,0.48237,-0.70337,1.0002,-0.5383,0.73575,0.31296,0.92197,0.71739
0.096689,1.7562,2.4344,-0.69554,1.2008,-0.70484,1.2091,0.27993,0.80271,0.41429
-0.12392,1.5584,1.6137,-0.69868,0.92673,-0.68934,1.1181,0.63501,0.84247,0.63476
-0.16805,1.8748,1.0501,-0.70107,0.63664,-0.67884,1.0381,0.6763,0.86632,0.71846
-0.43278,1.499,1.0547,-0.69799,1.0379,-0.70034,1.1922,0.69282,0.90607,0.7291
-0.52103,1.7364,0.12675,-0.69865,1.3192,-0.65583,1.061,0.70108,0.91402,0.87181
-0.25629,1.8946,1.8597,-0.6861,2.938,-0.72535,1.4072,0.38728,0.88222,0.56938
-0.34454,1.2814,1.6153,-0.69299,1.522,-0.70684,1.2076,0.42857,0.90607,0.6056
-0.43278,1.1232,0.98546,-0.69642,1.4045,-0.69134,1.1863,0.6763,0.91402,0.74913
-0.4769,0.96496,0.29277,-0.70941,-0.093477,-0.58881,0.65833,0.5194,0.91402,0.77255
-0.43278,0.17375,-0.15499,-0.70843,-0.061104,-0.62232,0.72236,0.5194,0.88222,0.76455
-0.38866,0.76715,0.479,-0.69736,1.0714,-0.68784,1.1294,0.33773,0.89017,0.75541
-0.4769,0.74737,0.38556,-0.69919,0.83525,-0.68934,1.1151,0.18083,0.89017,0.61139
-0.52103,0.31221,-0.46654,-0.70337,0.49963,-0.66483,1.004,0.7754,0.92992,0.92369
-0.56515,0.11441,-0.73947,-0.70859,0.083931,-0.58981,0.69978,0.87449,0.93787,0.99286
-0.56515,-0.39988,-1.1903,-0.71793,-0.48215,-0.066167,-0.28003,0.99836,0.93787,1.0595
-0.52103,1.4199,-0.61882,-0.71044,-0.061898,-0.5628,0.5772,0.7754,0.96172,1.0062
0.3173,1.6177,2.0053,-0.69403,1.5111,-0.70935,1.2722,0.71759,0.87427,0.68584
-0.30041,1.2419,0.89513,-0.695,1.3158,-0.70084,1.1914,0.80017,0.95377,0.82453
-0.38866,0.90561,0.62881,-0.69758,1.0492,-0.70134,1.1734,0.79191,0.98557,0.86764
-0.43278,0.78693,-0.46174,-0.70626,0.23472,-0.63482,0.84728,0.84146,0.98557,1.0191
-0.52103,-0.24164,-0.92246,-0.71437,-0.37325,-0.44527,0.25229,1.0149,0.98557,1.0744
-0.4769,-0.24164,-0.80271,-0.71236,-0.20491,-0.46528,0.40038,0.96533,0.97762,1.0281
-0.43278,-0.043836,-0.70448,-0.71101,-0.054851,-0.48928,0.45756,0.92404,0.92992,0.99154
-0.34454,0.74737,0.043032,-0.70274,0.46277,-0.67434,1.0044,0.80843,0.91402,0.89603
-0.30041,0.41111,0.10213,-0.70387,0.36768,-0.65783,0.90182,0.79191,0.91402,0.87809
-0.38866,-0.1823,-0.47509,-0.70922,-0.14989,-0.61082,0.68208,0.90752,0.92197,0.95542
-0.34454,0.68803,-0.068677,-0.70724,0.027148,-0.63532,0.79342,0.79191,0.90607,0.90241
-0.38866,0.51001,-0.33383,-0.71003,-0.12343,-0.58131,0.62539,0.7754,0.92197,0.93151
-0.60927,-0.024056,-0.82021,-0.71214,-0.21008,-0.51229,0.46431,0.86623,0.95377,1.0097
-0.60927,1.0243,-0.84341,-0.71051,0.22165,-0.42127,0.38855,0.78366,0.95377,1.0128
-0.60927,0.51001,-0.66806,-0.70796,0.4061,-0.5453,0.66469,0.97359,0.93787,0.99452
-0.38866,1.7759,2.0559,-0.68906,2.3125,-0.72335,1.3872,0.70108,0.91402,0.65607
-0.4769,1.7759,0.94399,-0.6968,1.3555,-0.70034,1.1838,0.71759,0.92992,0.751
-0.25629,1.8155,1.2544,-0.69214,1.7696,-0.71085,1.2532,0.68456,0.90607,0.71751
