-1.0989,-0.97502,-0.74509,-0.43613,-0.79569,-1.2887,-1.3295,-1.2636,-1.2307,-1.2131,-1.4077,-1.0753,-0.92866,-1.0772,-1.253,-1.237,-1.1312,-1.1831,-1.4827,-1.7234,-1.646,-0.98785,-0.83451,-0.42638,-0.040925,0.20121,0.25745,0.68079,1.3733,1.5455,1.1483,1.3218,1.7359,0.8747,0.42268,0.2463,0.12877,0.41528,0.58722,0.3565,-0.53797,-1.3465,-1.2032,-0.65402,-0.28974,-0.68413,-0.94595,-0.6092,-0.81017,-0.96041,-0.82181,-0.74945,0.18283,-0.78633,-0.52068,0.188,-0.62574,-1.1823,-0.42731,-0.57785
-0.7335,-0.22866,-0.70085,-0.48556,-0.70929,-1.5966,-1.6758,-0.90308,-0.55583,-0.92816,-1.3655,-1.1817,-0.50159,-0.24848,-0.64841,-0.75343,-1.0228,-0.64015,0.30074,0.7986,0.68319,0.888,-0.46278,-1.2854,-0.31897,0.53802,1.2124,0.73054,-0.04984,-0.55188,-0.51626,-0.85089,-0.65623,-0.60168,-0.45101,-0.43559,0.14836,0.55379,0.34259,-0.33027,-0.649,-0.84688,-1.4025,-1.3532,-0.71116,-0.55646,-0.40543,-0.75179,-1.0716,0.093374,0.22744,-0.012476,2.2366,1.5696,-0.26672,0.62383,-0.90229,0.19335,-1.1391,-0.41884
-0.92488,-0.90524,-0.9975,-0.62097,-0.73449,-0.84544,-1.1159,-0.45799,-0.65128,-0.62685,-0.95184,-0.91896,-0.60942,0.25373,0.012163,-0.45642,-0.082234,0.72987,0.86162,1.1584,1.3899,1.4086,1.2033,0.54762,0.032158,-0.78518,-1.6004,-2.5753,-0.99968,-1.5698,-1.4672,-1.4798,-1.1889,-0.72709,-0.55443,-0.075524,-0.10673,-0.84873,-1.1398,-1.1323,-1.0809,-1.1521,-0.773,-0.99163,-0.85361,-0.70429,-0.025909,-0.35606,-1.0216,0.45195,0.11086,0.43386,0.28198,-0.29324,0.071902,-1.1021,-0.3319,-0.33216,-0.33024,-0.65736
-0.87704,-0.97805,-0.48226,-0.1073,0.80101,0.9192,0.28247,-0.42394,-0.69689,-0.13956,-0.34975,0.031975,0.95057,0.013569,-0.14653,0.66243,-0.052273,-1.1288,-0.78458,-0.65618,-0.98853,-0.7053,-0.022284,-0.88892,-0.30427,0.71296,0.53874,0.30725,-0.55764,-0.53875,0.15666,0.46174,-0.15892,-0.18653,1.3415,1.4813,0.091672,-1.2816,0.21399,1.6802,0.36087,-0.27911,-0.19455,0.6829,-0.023295,-0.027111,-0.8574,-0.60279,-1.0382,-0.997,0.21912,-0.78059,-0.17126,1.1587,-0.18206,1.2166,1.3793,-0.40944,1.7728,0.734
-0.72916,0.14756,0.43114,-0.19327,-0.27906,-1.1686,-1.111,-1.1802,-0.61496,0.027831,-0.54266,-0.42922,0.20782,-0.57558,-1.2705,-0.59956,-0.1907,-0.27308,0.34144,0.25453,-0.11233,-0.65215,-0.80773,-1.2695,-0.12585,0.81834,0.79642,-0.82645,-1.2852,-1.5671,-1.6317,-0.33972,0.081255,-0.41097,-0.34797,0.098638,0.77651,0.34391,1.1257,1.0668,0.13996,0.011301,-0.082319,0.11798,-0.53903,-0.65875,-0.69409,-0.95526,-0.19271,-0.27252,-0.68857,-0.53147,-0.70948,0.88472,1.3417,-0.49191,0.61876,1.8008,1.0934,-0.061063
0.027666,0.69974,0.55084,0.82118,1.5535,2.112,1.5513,0.80445,-0.27117,-0.91551,0.087314,0.81586,0.031177,-0.084927,0.017031,0.23646,0.5606,0.012166,-0.27137,0.30555,-0.83726,-1.6624,-1.1711,1.0198,1.0684,-1.0027,-1.7303,-0.13797,0.669,-0.72901,0.068809,1.206,0.78436,2.1003,1.5194,1.2436,1.6577,0.47162,-0.12508,0.028508,-0.04881,0.068197,-1.3953,-0.20538,-0.27655,0.019925,0.031593,-0.26634,-0.18715,-1.0263,-0.05569,-1.0712,0.65023,-0.52609,1.6803,-0.10837,1.2756,-0.47127,1.9508,0.15758
0.26254,-0.81422,-0.6436,-0.15028,-0.027045,0.23568,0.75344,0.22666,-0.26526,0.61705,-0.024212,-0.18934,-0.18661,-0.85465,0.14068,-0.20497,-0.70572,-0.88716,-0.9904,-0.57204,-1.1375,-0.020224,-0.24613,-1.3933,-1.712,-0.59001,0.45733,0.00032026,0.23486,1.2914,0.41368,-0.34066,1.2483,2.0172,1.5094,1.4022,0.89655,0.61812,-1.0077,1.6651,2.5887,1.893,0.6947,-0.25339,0.26755,1.3571,1.2403,-0.36087,-0.84355,1.9375,2.2094,2.1984,0.72105,0.61077,0.2271,-0.59651,0.29035,-0.99678,-0.10375,0.03832
-0.43339,0.67547,-0.15697,0.50524,1.1448,-0.40047,-1.0511,-1.3259,-0.62763,-0.66703,-0.84634,-0.64339,0.55827,0.92009,0.276,0.8494,0.85945,0.86675,0.81743,-0.062617,-0.26825,0.046603,0.55131,0.43053,-0.39777,-0.90068,-1.1563,-1.8902,-2.3745,-2.3539,-1.5088,0.048114,0.87346,-0.10696,-0.55212,0.7279,2.1733,2.3535,0.15673,0.011716,1.8722,2.1307,0.17525,-0.54148,-0.46978,-0.23766,-0.49973,-0.13657,0.001979,0.086056,1.6598,2.0427,0.33863,0.14507,0.21299,-1.0149,-0.57388,-0.65675,0.52717,0.19733
-0.094122,-0.88703,-0.7633,-0.56079,-0.61208,-0.48845,-0.30988,-0.24661,-0.83288,-0.41855,-0.51628,-0.80831,-0.97335,-0.98537,-0.51503,0.67446,1.0127,0.41174,-0.75783,-0.91545,-0.6441,-0.26174,-0.27491,-0.2315,0.56252,1.1889,1.1404,0.93839,0.41717,0.87281,1.602,1.3889,1.21,0.88681,0.89271,0.804,0.8657,0.86651,-0.16777,-0.88215,-0.51985,-0.44565,-0.18592,-0.27215,-0.40845,-0.17419,-0.54688,-0.70853,-0.54038,-0.18471,-0.96338,-0.52109,-1.3752,-1.252,-0.35137,-0.75341,0.72246,0.81161,-0.15229,0.45573
-0.72046,-0.7141,0.52742,2.5642,3.2636,2.5603,2.7991,3.2436,2.7055,2.8549,2.6162,2.0823,1.943,1.4278,0.86599,1.3755,1.5671,1.2679,1.2275,1.4211,1.5163,1.1651,0.54732,-0.52549,-0.89506,-0.45385,-0.64055,-1.2518,-2.3054,-1.5512,-1.4205,-1.7837,-0.78842,-0.87499,-1.388,-0.87137,-1.0112,-0.44633,-0.0437,0.046419,0.092619,-1.1539,-0.86293,-0.56999,-0.55156,-0.81404,-1.3243,-1.0193,-0.40966,-0.60915,-0.064017,-0.43805,-1.0211,-0.15627,0.39641,-1.3287,1.7768,0.22427,0.59188,-0.041187
0.78884,0.37814,0.99062,1.5326,1.8559,3.4249,2.8979,1.1908,1.7316,1.2472,0.498,0.29041,-0.3065,-0.94524,-0.78861,-0.58236,0.11915,0.55092,0.65735,0.89035,0.86433,0.61366,0.8619,0.26868,-1.0747,-1.8559,-1.4775,-1.329,-0.80447,0.21369,1.1235,1.3776,1.7102,1.6596,0.819,0.76159,1.145,1.823,1.521,1.2336,0.68755,-0.58789,-0.60465,0.28978,-0.045718,0.027391,-0.71364,-1.1299,-0.23165,-0.21398,-0.44708,0.61032,0.15451,-0.62197,-0.71821,-0.49191,-0.50474,0.038789,-0.83175,-0.75674
1.6196,0.57838,1.0505,-0.35876,-0.52928,-0.46477,-0.72258,-0.256,0.48398,-0.18197,0.38346,1.1614,0.64836,-0.59686,-0.17623,0.10923,0.63607,0.86752,0.4023,-0.2941,-1.1033,-1.653,-1.7539,-2.108,-1.7435,-1.7969,-1.6436,-0.96347,0.23694,0.75412,1.3604,1.6839,1.2313,1.2583,1.3562,1.6358,2.1983,3.1006,2.7603,2.2103,2.2853,1.8462,1.5487,1.124,-0.31678,-0.29141,0.093696,0.45462,0.1633,0.2251,-0.21391,0.070563,1.1743,-0.90961,-0.80286,-0.98004,-0.93686,1.2753,0.47864,0.27684
-0.83789,0.30229,-0.36255,-0.51995,-0.18005,0.052953,1.854,1.2178,-1.4402,-0.14923,-0.68131,-0.43564,0.31423,-0.98841,-0.50286,-0.57033,-0.59574,-0.66424,-1.066,-1.8939,-1.8034,-1.9789,-1.9194,-2.0674,-1.7467,-1.8668,-2.4365,-0.66792,0.29272,0.21822,-0.13494,0.76187,1.47,0.95211,0.69435,1.3912,2.1149,2.7494,3.2405,3.4618,3.5664,3.0392,2.2552,0.5231,1.6057,2.9123,3.5726,3.1895,4.0655,4.2061,1.9596,0.40272,0.59358,0.076585,1.5392,0.98993,-0.85044,1.2444,0.43011,1.3701
-0.7683,-0.71106,-0.78672,-0.99494,-0.9739,0.020807,-0.31473,-1.0663,-0.71716,-1.0033,-1.2209,-1.3423,-1.1904,-1.0839,-0.72095,-0.51617,-0.35188,-0.27002,-0.31207,-0.53815,-0.63673,-0.84716,-1.2646,-1.1352,-0.93425,-0.75061,0.21593,1.0805,1.4898,1.4835,1.5133,1.4916,1.4962,0.91665,0.67699,0.72259,0.70273,0.12933,-0.79819,-1.2572,-1.3129,-0.52862,0.15654,0.55987,0.24315,0.046057,-0.24097,0.44981,0.51374,-0.27252,-0.44708,-0.44843,-1.2902,-0.34803,-0.40781,-0.98004,-0.85044,-0.65675,-0.15229,-0.47847
0.0059179,0.78773,-0.12575,-0.78646,-0.49687,-0.38863,-0.36329,-1.2131,-0.88188,-0.90956,-1.4665,-1.4494,-1.3465,-1.2328,-0.84508,-1.2791,-1.1305,-0.89634,-0.66752,-0.90327,-1.5436,-1.5401,-1.2426,-1.0319,-0.87587,-1.8517,-2.5025,-1.7194,-0.33912,1.1482,1.4259,1.341,1.8768,2.3364,2.3441,1.9353,0.78276,-0.16883,-0.46214,-0.40863,0.24866,0.61523,-0.64062,0.065458,-0.25742,-0.1294,0.47091,0.35048,0.1327,-0.52133,0.077549,-1.0297,-0.78029,-0.36172,-0.21028,-0.12581,0.46319,1.2444,0.25215,-1.0748
-0.39424,-1.0873,-0.78152,-1.025,-1.1143,-1.5137,-1.0948,-1.3364,-1.077,-0.73324,-1.1447,-1.1139,-1.0847,-1.5478,-1.5436,-1.5572,-1.341,-0.91622,-0.62488,-0.69197,-0.87876,-0.5779,-0.062656,0.33308,0.78422,0.75427,0.358,0.59731,1.3362,1.7258,1.9586,2.1162,2.6806,2.4281,1.5306,0.55222,-0.3835,-0.67782,-0.94638,-0.0039557,0.5245,0.78355,0.64002,0.64314,0.51156,0.31185,-0.20877,-0.73897,-0.50701,-0.60183,-0.73854,-0.27197,-0.52535,-0.63566,-0.88752,-1.2415,-1.2307,-0.85768,-0.3626,-0.41884
-0.61172,-0.19528,0.41813,1.0984,0.7398,1.1645,0.74696,-0.26892,-0.75264,-0.65289,-1.1402,-0.70265,-0.30367,-0.10499,0.098325,0.31899,1.0582,1.638,1.5915,0.72778,0.25033,0.35299,0.74558,0.40752,0.097484,-0.19208,-0.80663,-0.84921,-0.59469,-0.74667,-1.5953,-1.8695,-1.7119,-0.46286,-0.12222,-0.75059,-1.318,-0.89193,-0.42848,-0.63364,0.16509,-0.2394,-0.53918,-0.43645,-0.27457,-0.88422,-0.84129,-0.70212,-0.8352,-1.0629,-0.62196,-0.75983,-1.3043,-0.34803,0.49517,-0.49191,-1.1616,-0.93496,-0.91264,-0.061063
-0.49863,-0.25596,-0.39118,-0.31148,-0.21966,-0.87928,-0.85691,-0.83966,-0.97648,-1.0933,-0.51251,0.69521,1.2968,1.3512,1.512,1.4684,0.37666,-0.26964,-0.93187,-0.87015,-0.47537,0.15056,0.36744,1.0399,1.3252,0.31672,-0.58152,-0.32389,0.92165,0.35457,-0.12839,0.27791,-0.40782,-0.41356,-0.40509,-0.61429,-1.1855,-1.3117,-1.1096,-1.4027,-0.79628,-1.0668,-0.5917,-0.17987,-0.57069,0.23196,0.27885,-0.8367,-0.45416,0.48123,0.060894,-0.33425,0.21116,-0.89591,-0.25261,0.72843,0.35949,-0.34762,-0.76704,-0.91576
-0.83354,-0.33181,-0.6462,-0.36091,-0.60488,-1.4291,-1.4622,-0.81852,0.097959,0.43552,0.76551,0.55671,-0.21357,-1.0322,-0.93659,0.28203,0.99939,0.96655,1.131,1.4356,1.4609,0.76216,-0.27211,-0.13907,0.1179,-0.052129,-1.197,-2.1625,-1.8134,-0.85721,-0.58589,-1.1013,-0.94193,-0.29897,0.022494,0.46514,0.79026,-0.020928,-0.26874,-0.46684,-0.49589,-0.47232,-1.173,-0.92486,-0.39064,0.25511,-0.015559,-0.11414,0.19389,0.31291,-0.35548,-0.47957,-0.043785,-1.0055,-0.069189,-0.61394,0.67061,-0.9195,0.18744,-0.14057
-0.44643,-0.23169,-0.62798,0.17855,-1.2097,-0.43431,0.36016,0.12097,0.0075778,0.3269,0.18603,0.86226,0.8321,-0.17856,-0.23659,0.17113,1.0726,0.46259,-1.0939,-1.142,0.53619,0.39872,-1.2298,-1.6321,-0.2863,-0.46439,-0.83635,0.70651,0.79844,-0.78156,-1.2976,-1.2406,-1.7748,-1.057,-0.3418,-0.93877,-0.84742,-0.62711,-1.2679,-1.6288,-0.73316,-0.71116,-0.45716,-0.19112,-0.63598,-0.70429,-1.1978,-0.81747,-1.1439,-0.44815,-0.58032,-0.99857,-0.15709,0.44641,1.3699,1.0074,0.35949,0.19335,-0.44348,0.19733
-0.22461,-0.50475,-0.2975,0.064643,-0.75969,-0.90127,-0.51866,-0.74571,-1.0229,-1.26,-0.32111,-0.048697,0.12269,-0.21869,0.29645,0.52101,-0.43418,-0.33196,0.67557,0.63831,-0.40245,-0.70413,0.20675,0.58819,0.41921,0.81961,0.77647,0.83172,0.91124,1.0209,0.23143,-0.91185,-0.34535,-1.0454,-0.56292,0.64952,0.43471,-1.1352,-0.84189,-1.3215,0.25041,0.57019,0.14431,-0.79732,-0.36558,0.060242,-0.55953,-0.44898,-1.0438,0.15924,-0.83014,0.28854,0.55109,-0.22475,0.26943,0.20543,-0.41832,-0.93496,-0.217,-0.83625
-0.90314,-0.70196,-0.38337,-0.2298,0.35818,-0.49691,-1.3004,-1.2789,-0.91904,-0.2452,-0.29398,-0.95323,-0.74492,-1.3082,-0.49799,0.57431,1.1647,1.2438,0.45501,-0.81075,-0.91444,-1.415,-1.0767,0.26533,0.7834,0.5161,0.30549,0.38862,-0.31998,-0.98495,-0.70599,-0.24639,-0.38845,-1.0116,-0.50118,-0.24742,-0.93787,-1.1028,-0.79216,-0.67282,-1.0043,-1.0964,-1.1579,-0.8926,-0.65049,-0.48553,-0.91835,-0.81267,-1.1495,-0.18471,-0.87178,1.0567,0.097852,0.36422,0.33997,-0.38731,-0.34918,-0.74948,-0.11993,-0.39897
-0.42034,-0.51992,-0.9897,-0.74992,-0.77949,-0.80314,-0.34548,-0.79856,-0.91989,-1.3693,-1.2299,-1.3302,0.19079,0.54009,0.76182,0.35123,-0.3735,-0.13887,0.53486,1.6636,0.98535,-0.40282,-1.3246,-0.32392,0.39921,-0.40327,-1.0773,-0.61269,-0.70791,0.19285,-0.55785,-1.3133,-0.13616,0.54561,-0.16274,0.2391,0.16795,0.76743,1.616,1.3326,0.38307,-0.44743,-0.41975,-0.97212,-0.43351,-0.012179,-0.76194,-0.47622,-0.49032,1.213,0.83535,0.23664,-0.46869,2.2133,1.5534,0.11826,0.29035,0.23972,-0.94499,-0.23995
0.654,0.28105,-1.0131,0.090434,-0.8533,-0.62211,0.72269,0.16677,-0.68084,-0.60602,-0.94279,-0.090819,-0.51507,-0.50201,-1.0189,-0.75172,-0.64163,0.82546,1.2779,0.9981,0.74719,1.0705,1.2768,0.74794,-0.052357,-1.584,-2.0221,-0.53596,-0.28917,-0.42232,1.1623,1.5052,0.49043,0.037912,0.63068,0.65142,-0.95954,0.20398,0.67965,0.6817,-0.19667,-0.78051,0.73642,0.38881,-0.67819,-0.17643,0.1374,-0.79825,0.55546,3.1669,0.41065,0.7245,1.5425,0.35053,-0.53479,-0.16067,0.031079,0.39429,-0.33024,0.79363
0.08421,0.32353,0.66014,0.62774,-1.2115,-1.4308,-0.38271,-0.38988,0.20692,-0.97875,-0.44695,0.037687,0.056006,-0.14816,0.012163,-0.13835,0.46844,1.2954,1.5566,1.169,0.61338,-1.2841,-0.92805,-0.28586,-1.4601,-1.4824,-0.35153,0.46746,-0.054835,-0.36706,0.36695,1.0644,-0.023339,-1.1989,-0.5552,0.31331,0.7269,-0.11578,-0.5621,-0.70752,-0.7092,-0.26962,-1.0435,-1.0712,-0.89516,-0.61768,-0.53308,-0.11093,0.20224,-0.997,-0.59697,-0.48995,-1.0636,0.28204,1.3417,0.32746,2.6065,1.5844,-0.54055,-0.5381
-0.37249,-0.76567,0.24638,0.064643,-0.18905,0.65357,0.20479,0.81385,-0.17656,-0.37912,-0.024965,-0.51203,-0.86977,-0.6382,-0.55544,-0.63523,-0.68259,-1.2328,-0.47914,0.086629,-0.61811,-0.53413,1.4111,0.81486,-0.83137,-0.69876,-0.33565,0.085484,-0.33954,-0.94282,-1.1981,-1.1581,-1.3492,-0.30588,-0.40239,-0.23492,-0.42977,-0.63697,-0.433,-1.0036,-1.2913,-1.4514,-1.2586,-0.87384,-0.78173,-0.80956,-0.83324,-1.0946,-0.82964,-0.44084,1.2184,2.6136,0.56525,-1.252,0.10012,0.2403,-0.020775,1.5535,0.47864,0.09795
-0.85964,-0.66252,-0.10493,-0.3867,-0.12785,-0.57474,-0.31959,-0.53433,-1.1817,-0.56139,-0.7966,-1.5915,-1.482,-1.3702,-0.97262,-1.3187,-1.1134,-0.83133,-0.52875,-0.65199,-0.4521,0.99665,1.2536,0.86128,0.061555,-0.025993,-0.54855,-0.16874,0.57493,0.79988,0.36975,0.90303,1.9058,2.1651,1.822,1.0777,0.16211,-0.48202,-0.28783,0.30781,0.21885,-0.34549,0.38173,0.048203,-0.53375,-0.7252,-0.8735,-0.78864,-0.96036,-0.23593,-0.22224,0.070563,1.1885,0.4875,-0.3937,0.8156,2.3991,0.11607,-0.039044,1.1315
0.1799,-0.49565,-0.43802,-0.12449,-0.13145,-0.10947,-0.60605,-0.20668,-0.86245,-0.86492,-0.66699,-1.4137,-1.145,-1.2134,-0.98722,-0.90559,-0.95489,-1.2688,-1.7652,-1.5558,-1.0106,-0.03781,1.0697,1.103,0.78504,0.74752,0.62341,0.798,1.4898,1.1265,0.72724,0.51989,0.74756,1.2224,1.1188,0.48975,-0.37016,-0.9572,-0.85747,-0.26087,-0.52511,-0.53336,0.20187,-0.36743,-0.92154,-0.6804,-0.72054,-0.73416,-1.3859,-0.997,-1.0383,-1.1646,-1.0636,-0.67676,-0.5489,-0.33501,1.12,0.81161,-0.45966,-0.47847
-0.7335,-1.0994,-0.63059,-0.71553,-1.0297,-0.9368,-1.917,-1.1156,-0.83542,-1.196,-0.91039,-1.4151,-1.0932,-0.62179,-0.66302,-0.73409,-0.83581,-1.1063,-1.4846,-1.7565,-1.8372,-1.2059,-0.72939,-0.34316,0.0088861,0.47226,0.6401,0.96453,0.81842,0.64721,0.58285,0.37076,0.2212,0.52874,0.4713,0.030488,-0.9833,-1.4019,-1.2051,-1.1088,-0.92719,-0.60804,0.13136,-0.13936,-0.86812,-0.76626,-1.0414,-0.98249,-0.68779,-0.95309,-0.097327,-0.095515,0.38112,-1.1425,-0.77464,-1.1195,0.60147,-0.33216,-0.52437,0.11783
-0.87269,-0.51992,-0.60456,-0.072909,-0.17105,-0.42416,-0.40051,-0.55899,-0.87596,-0.92667,-0.58862,-1.1453,-1.7196,-0.67468,-0.11343,-0.75343,-1.0982,-1.0967,-1.3129,-1.3476,-1.4664,-0.6967,0.065654,0.086342,0.37104,0.50894,0.011175,0.26129,0.43507,0.26171,-0.092879,-0.49823,0.57323,2.0363,1.7934,1.0864,-0.080057,-0.11578,-0.27929,-0.28773,-0.087966,0.48069,1.3789,0.23951,-0.80085,-1.0597,-0.49168,-0.26634,-0.42357,-0.36034,1.1601,-0.23045,0.069524,-0.10148,-0.94395,0.25773,0.3422,-0.56401,-0.13611,0.85326
-0.97273,-0.46227,0.19433,-0.20401,-0.9055,-0.69148,-1.2874,-0.256,0.11063,0.29194,-0.56828,-1.1281,-0.23769,0.15462,0.53206,-0.48694,-1.325,-1.1781,-1.0369,-1.1557,-1.3954,-0.91438,-0.034276,0.54804,0.11096,-0.05255,-0.0099928,0.68205,1.4898,1.7267,1.8464,1.4935,1.3219,0.71513,0.18149,0.26409,-0.28305,-0.84967,-0.79216,-1.2706,-1.0049,-0.60982,0.18892,-0.32692,-1.1728,-1.0403,-1.0012,-0.79184,-1.1857,-0.0017591,0.31904,0.40272,0.79187,-0.74524,-0.67588,-0.24784,-0.64302,-0.4249,1.8537,0.79363
